,tweet,politican,Party,State
59,Pres @realDonaldTrump made history by putting out list of potential Supreme Court noms &amp;now he’s done it a 2nd time… https://t.co/2EiRtPvF0R,Chuck Grassley ,R,IA 
60,Later this wk Democrats will hv a chance to make the right decision &amp; not block the unemployment insurance that the… https://t.co/T2B3tq6Q9M,Chuck Grassley ,R,IA 
61,Ive given thoughtful consideration to big 10 not hving football this season Considering all the rules we expect Ame… https://t.co/eJ7RDuOsKC,Chuck Grassley ,R,IA 
62,Compare to past pics &amp; u can see how bean is getting bigger.  Still 3or4 weeks til they turn brown and dry/ready fo… https://t.co/kY0Qam9qG4,Chuck Grassley ,R,IA 
63,"Iowans support minor league baseball ⚾️ @ Clinton, Iowa https://t.co/BLrh0HNmP4",Chuck Grassley ,R,IA 
64,Why doesn’t Missouri Valley Conf  play volleyball.  If big 12 can we can,Chuck Grassley ,R,IA 
65,Black men &amp; Hispanic women saw the largest declines in their unemployment rates in August Still need to see more im… https://t.co/b14f9RvMRL,Chuck Grassley ,R,IA 
66,"After every hour long Q&amp;A I spend 15 minutes taking questions from the local media #99countymeetings @ Dubuque, Iowa https://t.co/EQQmXpW6Am",Chuck Grassley ,R,IA 
67,The senate hasn’t been in session for the last month so I held 49 Q&amp;As &amp; finished my 40th annual #99countymeetings… https://t.co/2NIqZDSJiy,Chuck Grassley ,R,IA 
68,2day marks my 40th yr of #99countymeetings. As you would expect I’m celebrating the way you ought to celebrate—w a… https://t.co/kLx5TPFKAE,Chuck Grassley ,R,IA 
69,"I just finished my 40th annual #99countymeetings in Clinton County @ Clinton, Iowa https://t.co/4NnjnsXaHT",Chuck Grassley ,R,IA 
70,Q&amp;A Clinton Regional Development Corp 24ppl issues: my cattle market transparency bill refinery waivers PPP trade t… https://t.co/wqVkOc4iaQ,Chuck Grassley ,R,IA 
71,"Happy 100th bday, Red! I came across his bday celebration at McDonald’s in Maquoketa #99countymeetings @ Maquoketa,… https://t.co/h9JvLcGQm4",Chuck Grassley ,R,IA 
72,Q&amp;A w Jackson/Clinton/Dubuque Co Farm Bureaus 13ppl issues: housing derecho farm damage cattle market transparency… https://t.co/xa2iUhK6gs,Chuck Grassley ,R,IA 
73,Ag Scty Perdue is w Ernst Reynolds Naig &amp; leaders in Iowa 2day surveying derecho damage Perdue announced 18 countie… https://t.co/fW5AmphbU7,Chuck Grassley ,R,IA 
74,Q&amp;A Dubuque Chamber 39ppl issues: historic tax credit PPP forgiveness PSP/airport 340B farm economy support essenti… https://t.co/FgxkyHelZC,Chuck Grassley ,R,IA 
75,This yr some of my #99countymeetings looked a little different bc of the virus but the principle of representative… https://t.co/9nLjv3uLAC,Chuck Grassley ,R,IA 
76,Q&amp;A w Delaware Co Farm Bureau 16ppl issues: sect 199 cattle market transparency bill packer consolidation PPP CFAP… https://t.co/Q3CopdzUAD,Chuck Grassley ,R,IA 
77,Sen Ernst &amp; I had Q&amp;A w 20+ local nonprofits who are working tirelessly on derecho recovery issues: food insecurity… https://t.co/czeiZBQbUm,Chuck Grassley ,R,IA 
78,Town mtg in Van Horne 32ppl issues: individual assistance crop insurance Yield Exclusion derecho recovery price gou… https://t.co/55JMsiAC1M,Chuck Grassley ,R,IA 
79,Pres @realDonaldTrump: leaders &amp; farmers in Benton County asked me to thank u for approving federal individual assi… https://t.co/xW4r90f4SF,Chuck Grassley ,R,IA 
80,Q&amp;A in Tama Co 14ppl issues: individual assistance PPP China trade don’t defund the police rural broadband derecho… https://t.co/7gSGKZn0GR,Chuck Grassley ,R,IA 
81,See where some farmers deliver their grain after harvest #cornwatch @ Iowa https://t.co/zocn0f1Dcd,Chuck Grassley ,R,IA 
82,Q&amp;A at Five Star Co-op 19ppl issues: refinery waivers China trade cattle market transparency media bias bipartisans… https://t.co/eLNNkSSvDp,Chuck Grassley ,R,IA 
83,Howard Co Farm Bureau 16ppl issues: trade infrastructure biofuels/refinery waivers bipartisanship Right to Try judg… https://t.co/76UisXCjWC,Chuck Grassley ,R,IA 
84,Q&amp;A at Franklin Co REC 26ppl issues: PPP biofuels/refinery waivers wind/solar energy cover crops 2020 election Chin… https://t.co/WTWG2kVJtS,Chuck Grassley ,R,IA 
85,Q&amp;A w Grundy Center Chamber-Main Street 17ppl issues: women’s suffrage mail in voting presidential debates refinery… https://t.co/gCTkewpYpZ,Chuck Grassley ,R,IA 
86,My mother was 1 of 4 women who voted 1st in IA &amp;maybe even the country after ratification of #19thAmendment In Grun… https://t.co/BNpEucQxzz,Chuck Grassley ,R,IA 
87,If you want some real history go to the Woodbine Library to see a Smithsonian traveling exhibit on democracy… https://t.co/mwT1uNXVsZ,Chuck Grassley ,R,IA 
88,"I held Q&amp;As in 17 counties this wk as part of my annual #99countymeetings @ Harlan, Iowa https://t.co/XQiHQ76SMk",Chuck Grassley ,R,IA 
89,Q&amp;A at Nishnabotna REC 22ppl issues: covid vaccine wind/solar energy retirement disaster relief for agriculture min… https://t.co/UnhrXVGxwY,Chuck Grassley ,R,IA 
90,Tour/Q&amp;A at the soon-to-be CREW Center in Woodbine 26ppl issues: child care STEM vocational training PPP telehealth… https://t.co/2MzKXhM4Z5,Chuck Grassley ,R,IA 
91,Onawa town mtg 24ppl issues: infrastructure county jails natl debt mail in voting cattle market transparency bill b… https://t.co/r4uLBsLfe3,Chuck Grassley ,R,IA 
92,Taiwan’s president announced lower trade barriers for U.S. beef &amp; pork This is something I’ve been frustrated over… https://t.co/YYv355IPki,Chuck Grassley ,R,IA 
93,Q&amp;A w Sioux City religious leaders 21ppl issues: schools reopening derecho recovery CARES Act PPP DACA/immigration… https://t.co/Zr7JH1mlzl,Chuck Grassley ,R,IA 
94,Thx to R-CALF for naming me legislator of the year for my work to support cattle producers #99countymeetings @ Anth… https://t.co/vfSQaiA0wX,Chuck Grassley ,R,IA 
95,Tour/Q&amp;A at GOMACO in Ida Grove 12ppl issues: infrastructure revenue loss from COVID-19 H1B visas PPP etc… https://t.co/WvEtX3m16u,Chuck Grassley ,R,IA 
96,Q&amp;A w employees at Loring Hospital 20ppl issues: PPP China trade diabetes prevention rural health care unemployment… https://t.co/HT54LTasGg,Chuck Grassley ,R,IA 
97,Q&amp;A in Storm Lake 14ppl issues: PPP nursing homes-testing/PPE derecho China trade small biz postal service ethanol… https://t.co/DSENxOhLod,Chuck Grassley ,R,IA 
98,Tour/Q&amp;A at Foundation Analytical Lab 24ppl issues: my cattle market transparency bill derecho crop damage/drought… https://t.co/Nznjyj6k2c,Chuck Grassley ,R,IA 
99,I’m proud to hv a colleague that was the 1st woman from Iowa 2b elected to Congress Joni Ernst serves Iowa excellen… https://t.co/Bk8fCKkL8H,Chuck Grassley ,R,IA 
100,Q&amp;A w pork producers 22ppl issues: market access mandatory price reporting packers payment limitations cattle marke… https://t.co/DDpXLNJfer,Chuck Grassley ,R,IA 
101,Tour/Q&amp;A at Double H Quality Products in Rock Valley This manufacturer provides good paying jobs to ppl w disabilit… https://t.co/pGiAmLRYtV,Chuck Grassley ,R,IA 
102,Tour/Q&amp;A at Diversified Technologies in George 26ppl issues: trade workforce training PPP unemployment insurance ru… https://t.co/VYWkcJycp7,Chuck Grassley ,R,IA 
103,Osceola Co town mtg 16ppl issues: Lewis &amp; Clark Regional Water tort reform SCOTUS bipartisanship rural health care… https://t.co/AgocNRwMx5,Chuck Grassley ,R,IA 
104,Tour/Q&amp;A MercyOne Primghar 19ppl issues: telehealth CARES Act rural health care critical access hospitals COVID-19… https://t.co/6mzUhJZxvk,Chuck Grassley ,R,IA 
105,Gov Reynolds did gr8 job speaking at RNC detailing derecho recovery going on in Iowa. Gov highlighted Trump admin’s… https://t.co/2SRH7Xy5T5,Chuck Grassley ,R,IA 
106,Tour/Q&amp;A at Arnold Motor Supply/Merrill Company 16ppl issues: right to repair China PPP excise tax tariffs intellec… https://t.co/Jopromb2se,Chuck Grassley ,R,IA 
107,Q&amp;A at Okoboji Physical Therapy 21ppl issues: PPP forgiveness unemployment insurance j-1 visas proposed physician f… https://t.co/Itv6qncc6L,Chuck Grassley ,R,IA 
108,Thx to Sandy for giving me the 2020 Friend of Private Practice award on behalf of the American Physical Therapy Ass… https://t.co/ril54mCqQG,Chuck Grassley ,R,IA 
109,I applaud Gov Reynolds using $100 MILLION Congress provided in bipartisan CARES Act to help those in the ag industr… https://t.co/aCYk3pWdGf,Chuck Grassley ,R,IA 
110,Emmet Co town mtg 41 ppl issues: post office ethanol waivers China PPP crop damage from derecho Middle East Peace A… https://t.co/F7Tf9UKv7k,Chuck Grassley ,R,IA 
111,Q&amp;A at Citizens Community Credit Union 15ppl issues: Govt response to Covid-19 PPP vaccines disaster relief farm ec… https://t.co/1Pvwbt379f,Chuck Grassley ,R,IA 
112,New report details benefit of opportunity zones from 2017 Tax Cuts &amp;Jobs Act under GOP Senate/House/Pres Trump The… https://t.co/6ntZEudkDG,Chuck Grassley ,R,IA 
113,.@realDonaldTrump why isn’t filling judicial vacancies in 2nd term agenda released 2day? Senate GOP &amp; Trump hv made… https://t.co/G9ZwqELR3b,Chuck Grassley ,R,IA 
114,Talked w SBA Adm Jovita Carranza ahead of her mtgs in Cedar Rapids tomorrow We talked abt support needed for Iowa s… https://t.co/xAjneOTM87,Chuck Grassley ,R,IA 
115,Thx to State Sen Annette Sweeney for nominating me for the American Agri-Women’s Champion of Agriculture Award @ Ha… https://t.co/mtizpcHS5k,Chuck Grassley ,R,IA 
116,The big difference is Biden wants a natl mask mandate but the “Constitution doesn’t give the federal government the… https://t.co/a4PRhuCIFZ,Chuck Grassley ,R,IA 
117,you heard Biden has fight virus plan &amp; Trump doesnt. Read wsj Saturday editorial “Joe Biden’s me too Covid plan“ &amp;y… https://t.co/HjoZuDDlE2,Chuck Grassley ,R,IA 
118,Many grain bins were destroyed during the derecho. This causes problems for farmers to keep grain dry/loss of stora… https://t.co/E8iFqw078z,Chuck Grassley ,R,IA 
119,"Happy 6th bday Chance Grassley! @ New Hartford, Iowa https://t.co/GUdUyrpwB4",Chuck Grassley ,R,IA 
120,Iowa’s congressional delegation wrote Ag Scty Perdue/USDA in support of Gov Reynolds request to declare an agricult… https://t.co/A6h0ACqScT,Chuck Grassley ,R,IA 
121,Thx to hickory house for honoring us by displaying picture of us from last yr’s anniversary celebration @ D+K Hicko… https://t.co/umlvaPxMIV,Chuck Grassley ,R,IA 
122,Celebrating 66th Anniversary as we always go bk to place we went when dating in Waterloo. Married August 22 @ Water… https://t.co/vw6Ov0Yuve,Chuck Grassley ,R,IA 
123,This week’s report from Intel Committee provided multiple BIPARTISAN recommendations The number one rec: Congress s… https://t.co/aG3rroIvkr,Chuck Grassley ,R,IA 
124,"This wk Scty of Ag Mike Naig, Gov Reynolds, Sen Ernst &amp; I talked about the derechos devastating impact on Iowa’s ag… https://t.co/S7qXCJxBnC",Chuck Grassley ,R,IA 
125,Thx @realDonaldTrump for quick approval of Gov Reynolds request for individual assistance for Linn County Many Iowa… https://t.co/bSGEi8lZ5S,Chuck Grassley ,R,IA 
126,Q&amp;A at Greene Co HS Career Academy 52ppl issues: FEMA assistance PPP liability reform biofuels rural broadband Main… https://t.co/tw159ZmsIV,Chuck Grassley ,R,IA 
127,Heard about the impressive work these students are doing in tech w the DMACC career academy #99countymeetings @ Jef… https://t.co/jagddnaDDU,Chuck Grassley ,R,IA 
128,Q&amp;A Guthrie Co Hospital 20ppl issues: postal service/election electoral college rural hospitals insulin costs disas… https://t.co/Jmb5J9nfOg,Chuck Grassley ,R,IA 
129,Tour/Q&amp;A Titan Machinery in Greenfield 14ppl issues: coronavirus social security small biz technician training meat… https://t.co/4TQRQHyZzs,Chuck Grassley ,R,IA 
130,Town mtg in Atlantic 34ppl issues: postal service storm damage first responders targeted relief package mental heal… https://t.co/1MGOGEvyC7,Chuck Grassley ,R,IA 
131,Q&amp;A at AMVC Management Services in Audubon 15ppl issues: Ag regulations immigration unemployment insurance postal s… https://t.co/kzen6aTMxl,Chuck Grassley ,R,IA 
132,Intel rpt notes known ties btwn Manafort &amp; Deripaska + Kilimnik who we now know r linked 2Russian intel service Dem… https://t.co/n7zkOTiKch,Chuck Grassley ,R,IA 
133,If Dems insist on finding collusion maybe they should search the mirror Same Russian that manafort worked w years b… https://t.co/4y5fxzLVVA,Chuck Grassley ,R,IA 
134,Even liberal NY Times writes: like Mueller report Senate intel report did not conclude that the Trump campaign enga… https://t.co/ClbPEucXu9,Chuck Grassley ,R,IA 
135,Mueller rpt: did not establish that members of Trump Campaign conspired or coordinated w Russian govt in its electi… https://t.co/RXIXL5qf04,Chuck Grassley ,R,IA 
136,Senate intel rpt on 2016 Russia interference confirms once again no collusion btwn Trump campaign &amp;Kremlin but some… https://t.co/P59PBj8J8n,Chuck Grassley ,R,IA 
137,Q&amp;A w Chamber &amp; Development Council of Crawford County 15ppl issues: PPP natl debt 340b Medicare reimbursement coun… https://t.co/ygcFGHglMP,Chuck Grassley ,R,IA 
138,Q&amp;A w the Carroll Chamber 22ppl issues: Missouri River flood control motorcoach industry Hwy30 ethanol waivers Chin… https://t.co/SIhnRpqR3j,Chuck Grassley ,R,IA 
139,Met w leaders in Marshalltown to see/hear about their storm damage &amp; the needs of their community #99countymeetings… https://t.co/O8oJzTIKNd,Chuck Grassley ,R,IA 
140,Thx to the USS Iowa crew members for driving thru the night to help w disaster relief at the Iowa Veterans Home + C… https://t.co/SQxwIJvENC,Chuck Grassley ,R,IA 
141,IA’s absentee ballot system is aligned with USPS delivery standards. I hv faith in postal service &amp; IA election off… https://t.co/B5CUdLCeA0,Chuck Grassley ,R,IA 
142,Q&amp;A in Washington 33ppl issues: storm damage ethanol gap waivers judges don’t defund the police biodiesel mail-in v… https://t.co/fB1k34LHqs,Chuck Grassley ,R,IA 
143,Tour/Q&amp;A Mississippi Valley Regional Blood Center issues: storm damage blood donations coronavirus CARES Act etc… https://t.co/16phIy0tgf,Chuck Grassley ,R,IA 
144,Q&amp;A w Muscatine nonprofits 16ppl issues: social services during COVID CARES Act charitable deduction special olympi… https://t.co/sCPC2VeWnN,Chuck Grassley ,R,IA 
145,Thx @realDonaldTrump for coming to Cedar Rapids Your coming to Iowa means a lot to Iowans during a time of real har… https://t.co/48PVKm80v2,Chuck Grassley ,R,IA 
146,Important discussion w @realdonaldtrump about the needs of Iowans after the devastating derecho. Talked about the m… https://t.co/Kvb0qcvMHm,Chuck Grassley ,R,IA 
147,"Waiting to brief President Trump on Iowa’s derecho devastation @ Cedar Rapids, Iowa https://t.co/CPAUxV3gRI",Chuck Grassley ,R,IA 
148,RT @SenJoniErnst: Today marks 100 years since women gained the right to vote! I sat down with @ChuckGrassley to talk about his mother who w…,Chuck Grassley ,R,IA 
149,Tour/Q&amp;A at Compass Memorial in Marengo 12ppl issues: obgyn services Medicaid PPP ambulatory services mental health… https://t.co/e2E7z7tNQT,Chuck Grassley ,R,IA 
