,tweet,politican,Party,State
46,We’re launching the bipartisan Space Force Caucus to support our national defense and embark on a new era of scient… https://t.co/PMRrR9m4Gf,Kyrsten Sinema ,D,AZ 
47,Only by following best practices can we get through these challenging times. We all need to stay home as much as we… https://t.co/r65z1th4yJ,Kyrsten Sinema ,D,AZ 
48,"Following our request, @FAANews will expand aviation training, keeping our skies safe and preparing Arizona student… https://t.co/0hNverkYlb",Kyrsten Sinema ,D,AZ 
49,The National Guard keeps Arizona families safe and healthy. The federal government must meet its obligation to supp… https://t.co/G9PnrEXDWs,Kyrsten Sinema ,D,AZ 
50,"This National Day of Service and Remembrance, honor Arizona’s first responders at events around the Valley. Remembe… https://t.co/YG7i9eXrUT",Kyrsten Sinema ,D,AZ 
51,Expanding telehealth services for AZ veterans’ families helps them access health care during the coronavirus pandem… https://t.co/NrmWiSLMoI,Kyrsten Sinema ,D,AZ 
52,.@AARPenEspanol ofrece asistencia en español para las personas mayores de Arizona afectadas por el COVID-19. https://t.co/CJg1WtosKk,Kyrsten Sinema ,D,AZ 
53,"RT @CityofPhoenixAZ: Today: Free #COVID19 testing with our mobile testing van is happening till 12:15pm:

Fry's Food &amp; Drug Stores
3511 W.…",Kyrsten Sinema ,D,AZ 
54,Arizonans: more COVID-19 testing sites are available and test results are coming back faster. Free testing from… https://t.co/UfpsuTk6m9,Kyrsten Sinema ,D,AZ 
55,"Happy Labor Day, Arizona!",Kyrsten Sinema ,D,AZ 
56,We’re ensuring Arizona’s first responders - like Buckeye Valley Fire District (@BvfdAz) - receive their fair share… https://t.co/TjIL0WvMKB,Kyrsten Sinema ,D,AZ 
57,"RT @SenatorSinema: Our team of social workers is here to help, even when party leaders in Washington aren’t. Please, reach out if you need…",Kyrsten Sinema ,D,AZ 
58,"Our team of social workers is here to help, even when party leaders in Washington aren’t. Please, reach out if you… https://t.co/k5xSZ2qKCE",Kyrsten Sinema ,D,AZ 
59,Los estudiantes de Arizona que necesitan acceso al internet pueden encontrar lugares con Wi-Fi gratis. Recuerde uti… https://t.co/sN6BuG3Omo,Kyrsten Sinema ,D,AZ 
60,"RT @SenatorSinema: Only by following best practices can we get through these challenging times. We all need to stay home as much as we can,…",Kyrsten Sinema ,D,AZ 
61,"Congratulations, @TOKAHousing - recognized by @AHTCCoalition for providing 38 affordable homes in Tohono O’odham Na… https://t.co/Faarhn9W59",Kyrsten Sinema ,D,AZ 
62,Only by following best practices can we get through these challenging times. We all need to stay home as much as we… https://t.co/UsSv7w8NRM,Kyrsten Sinema ,D,AZ 
63,"Free COVID-19 testing Friday, September 4 from 4pm-8pm and Saturday, September 5 from 6am-11am at Peoria Sports Com… https://t.co/eLAJp3Jg8J",Kyrsten Sinema ,D,AZ 
64,Free COVID-19 antibody testing from @uarizona for Arizonans 18 and older. Register for an appointment here ➡️ https://t.co/QdCt8XkNWJ,Kyrsten Sinema ,D,AZ 
65,Our new bill expands VA Health Care to all WWII veterans. https://t.co/7Pk86G7GyY,Kyrsten Sinema ,D,AZ 
66,"#OnThisDay in 1945, World War II ended. Today, we honor all the brave servicemembers who fought to keep America safe and secure.",Kyrsten Sinema ,D,AZ 
67,"Happy Birthday, @AZNationalGuard! Thank you to the brave men and women who work tirelessly to keep Arizona safe and secure.",Kyrsten Sinema ,D,AZ 
68,Arizonans: watch out for COVID-19 scams. Remember to listen to government scientists and specialists; they are expe… https://t.co/ek7pzMtDrK,Kyrsten Sinema ,D,AZ 
69,"Bullhead City: free COVID-19 testing Thursday, September 10 and Saturday, September 12 from 6am-10am at 1255 Marina… https://t.co/ZgBesb6CTG",Kyrsten Sinema ,D,AZ 
70,Supporting Native American and veteran farmers and ranchers will boost Arizona’s food supply and create jobs. That’… https://t.co/BncWhKd8OH,Kyrsten Sinema ,D,AZ 
71,"RT @SenatorSinema: While some Congressional leaders are stuck in partisan corners, we’re still solving problems for Arizonans. If you need…",Kyrsten Sinema ,D,AZ 
72,The VA needs to rapidly expand telehealth services in Prescott and Tucson so our veterans can access the care they’… https://t.co/S5WzqskIe4,Kyrsten Sinema ,D,AZ 
73,"While some Congressional leaders are stuck in partisan corners, we’re still solving problems for Arizonans. If you… https://t.co/0w3CGcGChX",Kyrsten Sinema ,D,AZ 
74,"Arizonans can sign up for county-specific wildfire alerts through our website ➡️ https://t.co/LkLXk9pe9G
https://t.co/ThhK58MpJX",Kyrsten Sinema ,D,AZ 
75,Arizonans: we have more COVID-19 testing sites and test results are coming back faster - find a testing site near y… https://t.co/UaRPVLPEUg,Kyrsten Sinema ,D,AZ 
76,"RT @SenatorSinema: Together, we can slow the spread of coronavirus in Arizona - we have to make smart decisions.

That means continuing to…",Kyrsten Sinema ,D,AZ 
77,"Free COVID-19 testing tomorrow, August 29, at Grand Canyon University. More details ⬇️ https://t.co/HmToC7ZOOv",Kyrsten Sinema ,D,AZ 
78,"Together, we can slow the spread of coronavirus in Arizona - we have to make smart decisions.

That means continuin… https://t.co/8NpZsPAJYc",Kyrsten Sinema ,D,AZ 
79,"#OnThisDay in 1963, Dr. Martin Luther King, Jr. delivered his “I Have a Dream” speech at the March on Washington. 5… https://t.co/J1UZJxXVUZ",Kyrsten Sinema ,D,AZ 
80,Heartbroken to hear of the loss of brave Tohono O’odham police officer Bryan Brown. Our thoughts are with his fello… https://t.co/6vLmNpKGpE,Kyrsten Sinema ,D,AZ 
81,We need telehealth resources for AZ schools so students learning online have access to health care. https://t.co/tOqGoHN1Qx,Kyrsten Sinema ,D,AZ 
82,Some taxpayers never received their Economic Impact Payments for qualifying children. Read more and apply by Septem… https://t.co/nfRJPEUi82,Kyrsten Sinema ,D,AZ 
83,"Free COVID-19 testing at Poston Butte High School, 32375 N Gantzel Rd, San Tan Valley. Pre-register for an appointm… https://t.co/LvfCyzOeFR",Kyrsten Sinema ,D,AZ 
84,"Thanks @aznonprofits for endorsing our bill to forgive PPP loans under $150,000. We’ve got to help Arizona non-prof… https://t.co/7ckzJHeoqJ",Kyrsten Sinema ,D,AZ 
85,Too many Arizonans are still stuck in @ArizonaDES’s backlog. Our team worked with Chris Gessner and ensured he rece… https://t.co/4wXapg7vBv,Kyrsten Sinema ,D,AZ 
86,"RT @SenatorSinema: DC politicians are playing partisan games and the next relief package is stalled. While we keep up the pressure on DC, w…",Kyrsten Sinema ,D,AZ 
87,DC politicians are playing partisan games and the next relief package is stalled. While we keep up the pressure on… https://t.co/FciVc3OmeE,Kyrsten Sinema ,D,AZ 
88,We need to make it easier for telecom co-ops to provide power and broadband to rural Arizonans. https://t.co/kB5fOjb7i6,Kyrsten Sinema ,D,AZ 
89,"#OnThisDay in 1916, President Woodrow Wilson signed the law that created the @NatlParkService!",Kyrsten Sinema ,D,AZ 
90,"Senator John McCain taught us to always assume the best in others, to seek compromise instead of sowing division, a… https://t.co/zvykkFKi3o",Kyrsten Sinema ,D,AZ 
91,"Sedona and Prescott: free COVID-19 testing August 29 from 8am-12pm. Pre-register for an appointment here: 
https://t.co/c6o6r8hVOL",Kyrsten Sinema ,D,AZ 
92,We all need to wear masks. It slows the spread of coronavirus and will save lives. https://t.co/YAmW0JwFj1,Kyrsten Sinema ,D,AZ 
93,"RT @ASUBiodesign: FREE #Covid19 drive-thru saliva testing:

📍WEST VALLEY (Glendale)
🗓️Tues, 8/25 | Sat, 8/29
⏰6:30AM – 10:30AM
@StateFarmSt…",Kyrsten Sinema ,D,AZ 
94,"RT @ASUBiodesign: FREE #Covid19 drive-thru saliva testing:

📍TEMPE
🗓️Wed, 8/26 | Fri, 8/28
⏰6:30AM – 10:30AM
@DiabloStadium
2200 W Alameda…",Kyrsten Sinema ,D,AZ 
95,"RT @ASUBiodesign: FREE #Covid19 saliva testing (walk-up):

📍TUCSON
🗓️Wed, 8/26 | Fri, 8/28 | Sun, 8/30
⏰7am - 12pm
Ellie Towne Community Ce…",Kyrsten Sinema ,D,AZ 
96,"Tomorrow, on @NatlParkService’s #feefree day, check out one of AZ’s 3 amazing National Parks free-of-charge to cele… https://t.co/Pdyjel0g8x",Kyrsten Sinema ,D,AZ 
97,"Pima County: check out this interactive map to find a COVID-19 testing site near you:
https://t.co/UbX2CYnVT5",Kyrsten Sinema ,D,AZ 
98,"While we urge leaders in Washington to pass the next relief package, we’re still solving problems for everyday Ariz… https://t.co/9qe5w489gB",Kyrsten Sinema ,D,AZ 
99,AZ caregivers: sign up here to attend @alzassociation’s Understanding Dementia-Related Behavior during COVID-19 web… https://t.co/n4DWWEpO58,Kyrsten Sinema ,D,AZ 
100,"RT @SenatorSinema: Over the past week, my office has heard from over 18,000 Arizonans about the importance of @USPS. Arizonans want to ensu…",Kyrsten Sinema ,D,AZ 
101,.@CityofPhoenixAZ launched a mobile COVID-19 testing van to deliver free coronavirus testing to underserved communi… https://t.co/4pa5hhZLpj,Kyrsten Sinema ,D,AZ 
102,"Over the past week, my office has heard from over 18,000 Arizonans about the importance of @USPS. Arizonans want to… https://t.co/d9GgZgoKAx",Kyrsten Sinema ,D,AZ 
103,Happy Senior Citizens Day! We’re committed to strengthening Social Security and Medicare and protecting the retirem… https://t.co/HurN0MFRvs,Kyrsten Sinema ,D,AZ 
104,RT @SenatorSinema: Arizonans are struggling during this pandemic - which is why we doubled the number of our team's social workers solving…,Kyrsten Sinema ,D,AZ 
105,Our new bill will remove caps on loans and increase assistance to Arizona small businesses during the coronavirus p… https://t.co/wo5PraRLjS,Kyrsten Sinema ,D,AZ 
106,La ciudad de Tucson aprobó $2.5m para asistir a los negocios pequeños y las organizaciones sin fines de lucro de Tu… https://t.co/q9Kz7Tjkkv,Kyrsten Sinema ,D,AZ 
107,Arizonans are struggling during this pandemic - which is why we doubled the number of our team's social workers sol… https://t.co/YR2DgYFzEI,Kyrsten Sinema ,D,AZ 
108,Our bipartisan bill ensures Arizona’s rural health providers have the funds they need to combat the coronavirus. https://t.co/6duppHU7bf,Kyrsten Sinema ,D,AZ 
109,Our new bill makes Flexible Spending Accounts even more flexible. This will help Arizona workers access their own m… https://t.co/DDHPPOsRVM,Kyrsten Sinema ,D,AZ 
110,"Free COVID-19 and rapid antibody testing from @AZSportsEnt this Saturday, August 22 at 15100 N. 78th Way, Scottsdal… https://t.co/dS1noJE6L1",Kyrsten Sinema ,D,AZ 
111,RT @equalityhealth: ¿Quieres saber si tienes #COVID19? Obtenga una prueba el 22 de agosto. Resultados dentro de 1-3 días. No se requiere se…,Kyrsten Sinema ,D,AZ 
112,RT @equalityhealth: No cost #COVID19 testing for you/your family on Aug. 22. Results within 1-3 days. No ID/insurance needed. Bring childre…,Kyrsten Sinema ,D,AZ 
113,Congressional leaders need to support Arizona’s non-profits as they serve on the front lines of this pandemic. https://t.co/MRfCxtyEXl,Kyrsten Sinema ,D,AZ 
114,RT @MayorGallego: The @CityofPhoenixAZ is excited to launch AZ’s 1st mobile #COVID testing van. It will provide much needed testing in a mo…,Kyrsten Sinema ,D,AZ 
115,"Arizonans: sign up for county-specific wildfire alerts through our website: 
https://t.co/LkLXk9pe9G",Kyrsten Sinema ,D,AZ 
116,Scammers are using the coronavirus pandemic to defraud Americans. We called for action at a Senate hearing and warn… https://t.co/mGpPtTjo3M,Kyrsten Sinema ,D,AZ 
117,"RT @SenatorSinema: Arizonans who need help during these difficult times can reach our team of social workers here:

📞 602-598-7327
📧 casewo…",Kyrsten Sinema ,D,AZ 
118,"Arizonans who need help during these difficult times can reach our team of social workers here:

📞 602-598-7327
📧 c… https://t.co/2DaJnRTMZs",Kyrsten Sinema ,D,AZ 
119,We’re proud to help get Americans back to work and ensure local restaurants can keep their doors open as we fight t… https://t.co/yUFk5u2nfu,Kyrsten Sinema ,D,AZ 
120,"#OTD in 1935, President Franklin Delano Roosevelt signed the Social Security Act into law. We're working to strengt… https://t.co/YawQo55clz",Kyrsten Sinema ,D,AZ 
121,"#OnThisDay, training for World War II stopped at Davis-Monthan Air Force Base after Japan's surrender on August 14,… https://t.co/NQn3N8DkxK",Kyrsten Sinema ,D,AZ 
122,"RT @SenatorSinema: Together, we can slow the spread of coronavirus in Arizona - we have to make smart decisions.

That means continuing to…",Kyrsten Sinema ,D,AZ 
123,RT @AnnaTovarAZ: ICYMI: 24/7 FREE #COVID19 testing site is now open @CityofTolleson-City Hall parking lot. Get your test results in 2-4 day…,Kyrsten Sinema ,D,AZ 
124,The administration needs to support Arizona’s National Guard during this pandemic. https://t.co/DwU4Q9sDmY,Kyrsten Sinema ,D,AZ 
125,"Today, we thank the incredible Navajo Code Talkers, who helped us win WWII. #NavajoCodeTalkersDay",Kyrsten Sinema ,D,AZ 
126,We’re leading members of the AZ delegation in urging the administration to support open cross-border trade with Mex… https://t.co/3IG7d5T10Y,Kyrsten Sinema ,D,AZ 
127,"Together, we can slow the spread of coronavirus in Arizona - we have to make smart decisions.

That means continuin… https://t.co/oHAwbH2YiJ",Kyrsten Sinema ,D,AZ 
128,We’re working to ensure Arizona students have the resources needed to learn from home. Any Arizonans needing assist… https://t.co/LdBOvYF6MZ,Kyrsten Sinema ,D,AZ 
129,Thank you @USChamber and @phxchamber for recognizing our support for Arizona employers. We’ll keep working to fuel… https://t.co/QICDsPlYpb,Kyrsten Sinema ,D,AZ 
130,RT @SRPjaneen: It was our pleasure @phxchamber -- friends @SenatorSinema received the USChamber Spirit of Enterprize Award during today's p…,Kyrsten Sinema ,D,AZ 
131,Senate leaders need to ensure Arizona seniors get the support they need in the next coronavirus relief package. https://t.co/84E8bVQ4gY,Kyrsten Sinema ,D,AZ 
132,.@fema safety grants ensure Arizona firefighters have the resources needed to do their jobs safely during the ongoi… https://t.co/4iwxuOHc6I,Kyrsten Sinema ,D,AZ 
133,"We’re designating 475 miles in AZ as part of the historic Butterfield Overland Trail, which was a 19th century post… https://t.co/BeFyHf6Y0Q",Kyrsten Sinema ,D,AZ 
134,We led the Arizona delegation’s request for more assistance from the federal government to combat COVID-19 in our s… https://t.co/Eg58E87WXD,Kyrsten Sinema ,D,AZ 
135,"Thank you, @BacktoSchoolCD, for providing hundreds of Arizona families with clothing and school supplies.
https://t.co/VIMgpDhPmk",Kyrsten Sinema ,D,AZ 
136,We’re strengthening the Sanitation Facilities Construction Program so Tribal communities in Arizona can access safe… https://t.co/4Rsey7WJ0t,Kyrsten Sinema ,D,AZ 
137,Hacer ejercicio en casa es más importante que nunca para mantenerse seguro y saludable durante la pandemia de COVID… https://t.co/V5qwf5aBTp,Kyrsten Sinema ,D,AZ 
