,tweet,politican
169,"This crisis is far from over.

We absolutely must extend the $600 a week in expanded unemployment benefits that exp… https://t.co/yVTNhxkYcX",Sanders
170,"The people in her district have spoken loudly and clearly about her leadership, her struggles for workers's rights,… https://t.co/GgnB4MChLb",Sanders
171,"Congratulations to @AOC for winning her primary tonight! In less than two years, she has become a major leader in C… https://t.co/gKPvKRlQ3s",Sanders
172,RT @JamaalBowmanNY: https://t.co/qLdBstmfb4,Sanders
173,"RT @Booker4KY: STAY IN LINE!

Kentucky, your voice matters. If you are in line, stay there! If you are voting in Louisville and you are at…",Sanders
174,"Kentucky, there’s still time to get out and vote for @Booker4KY. Find your polling place here:… https://t.co/LqqkOxGDtk",Sanders
175,"When people in the world’s richest country turn on their taps, the water they drink should be clean.

Let us demand… https://t.co/p06UhY5kd0",Sanders
176,"Kentucky voters, be sure to postmark your ballot or vote in-person today.

Let’s help @Booker4KY take on Mitch McCo… https://t.co/h2E3zIlyP0",Sanders
177,"New York, be sure to vote today for:

@AOC
@SamelysLopez
@JamaalBowmanNY
@MondaireJones
@jessicaramos… https://t.co/ggXuHlgNIF",Sanders
178,"Join Bernie, @mrdannyglover and @NicholsUprising for a screening and discussion of the documentary, ""The Revolution… https://t.co/qIlQcdiQGw",Sanders
179,"New York: Tuesday is Election Day!

Be sure to vote for these strong progressives who will help us transform the co… https://t.co/2W751dzm8j",Sanders
180,"Tomorrow, Kentuckians have a chance to continue the work we started.

Together, we can achieve Medicare for All, a… https://t.co/7vLWXVORk9",Sanders
181,"A few days ago, temperatures within the Arctic Circle topped 100 degrees, shattering records. With so many unpreced… https://t.co/Kliwup46LY",Sanders
182,"The rich continue to get much richer while workers suffer. Since the pandemic started, 643 billionaires have seen t… https://t.co/kLXPG3Z03h",Sanders
183,"RT @NicholsUprising: “I am for Socialism because I am for humanity. We have been cursed with the reign of gold long enough.”
— Eugene V. De…",Sanders
184,"Tonight, join me for a screening of ""The Revolutionist,"" a film on the life and times of Eugene Debs, with a panel… https://t.co/namwtvWvRS",Sanders
185,"Trump expected tens and tens of thousands of people to show up for him in Tulsa.

Only 6,200 did.

I think there ma… https://t.co/C2idsg8AHs",Sanders
186,Jane and I want to take this opportunity to wish all the fathers in our country a Happy Father's Day. There is noth… https://t.co/LKvbd2YiYo,Sanders
187,"Trump had a bad night in Tulsa. Very low turnout. Even his supporters know that COVID-19 is real and dangerous, and… https://t.co/dRknJbvWqY",Sanders
188,There’s still time to join our first Day of Action to elect progressive candidates. Sign up for a phonebank today t… https://t.co/pt0LnGETDk,Sanders
189,"RT @sunrisemvmt: BIG NEWS! @BernieSanders is joining Sunday’s #Juneteenth to GOTV virtual rally w/ @JamaalBowmanNY, @booker4ky, @NelStamp &amp;…",Sanders
190,Trump is the most corrupt president in our lifetimes and we’re witnessing more evidence today. The DOJ is not meant… https://t.co/tE8Us3z9D1,Sanders
191,“This is a moment where we need some political mountains to move. We need some structural mountains to move. We nee… https://t.co/mwnRmcbcp3,Sanders
192,"Trump's rally in Tulsa is indoors, with no social distancing and no mask requirements—all in violation of CDC guide… https://t.co/3TQXmrm0ZZ",Sanders
193,"“Our foreign policy is focused on diplomacy... a global Green New Deal, understanding foreign policy through the le… https://t.co/qzabQXHMfm",Sanders
194,I agree with @mrdannyglover. Juneteenth should finally be made a national holiday. https://t.co/W9MrYl2VAk,Sanders
195,RT @janeosanders: I visited Black Wall Street in Tulsa to meet w/ members of the Greenwood Chamber of Commerce and small business owners wo…,Sanders
196,"RT @janeosanders: As the protests lay bare, this history isn’t known. We must expose the truths about the brutal and unjust treatment that…",Sanders
197,"RT @janeosanders: Today, we commemorate Juneteenth, honoring this day in 1865 that marked the end of slavery. Yet the horrors of racial inj…",Sanders
198,Today we must recommit to building a nation that is based on justice and to root out systemic racism wherever it ex… https://t.co/sBPlyi5DE4,Sanders
199,Understanding the horrors and lasting legacy of slavery is a critical step to making the changes we need in our wor… https://t.co/tHtSsoPkfa,Sanders
0,The GOP somehow expects tens of millions of Americans to resume their student loan payments to the government – wit… https://t.co/dMK3pF0iig,Warren
1,"The @CFPB has been getting more complaints than ever during this crisis. But instead of helping consumers,… https://t.co/uHd29suhq6",Warren
2,"RT @SenateDems: In the middle of the worst health crisis in a hundred years

Senator Mitch McConnell is prioritizing immunity for big corpo…",Warren
3,"Counselors, nurses, social workers, and educators belong in schools. Police do not. https://t.co/VIeN0dQ9In",Warren
4,"RT @UNITEDWEDREAM: The Trump administration is putting the lives of 300,000 undocumented youth at threat of deportation by dismantling the…",Warren
5,"Big Tech thinks they're too big to be held accountable – and with gutless antitrust enforcement, they are. If we wa… https://t.co/tXA1kcS3hK",Warren
6,Mark Zuckerberg's emails confirmed Facebook bought Instagram to buy off competition. Jeff Bezos couldn't guarantee… https://t.co/43XrgBsk2r,Warren
7,"150,000 Americans are gone. Brothers, sisters, moms, dads, friends, and neighbors. People we loved.

We cannot forg… https://t.co/92LStdTWrk",Warren
8,Let’s be clear: the President is using racist fear-mongering to say he’s happy to dismantle civil rights in search… https://t.co/MZyvbdRu0C,Warren
9,The AFFH rule that Trump ripped up was about helping cities address our country’s ugly legacy of government-backed… https://t.co/VNI6KWuxfe,Warren
10,"RT @BharatRamamurti: I’m shocked — shocked! — that while frontline workers lost their jobs or took steep cuts in pay, CEOs sacrificed almos…",Warren
11,Trump parrots Russian talking points justifying his abdication of responsibility as commander-in-chief to protect A… https://t.co/c8o4Ts3P7v,Warren
12,RT @ACLU: This is patently illegal. The Trump administration must accept new DACA-applications AND extend legal protection for the full two…,Warren
13,"The stability of our financial system is at risk if the Fed conducts inadequate tests, draws the wrong conclusions,… https://t.co/4Xn6Po9bW7",Warren
14,"Despite the troubling stress tests, the Fed inexplicably announced that it wouldn’t force big banks to suspend divi… https://t.co/OP1HbqMmv7",Warren
15,Big banks take annual stress tests to make sure they won’t crash our economy. But the COVID-19 crisis blew those te… https://t.co/QVYzbEYkuh,Warren
16,"Americans need to know the CDC's guidelines for reopening schools are based on science, not politics. @RepAndyLevin… https://t.co/ljyqaUOmsa",Warren
17,Parents &amp; educators want schools to be able to safely reopen – but they don’t want to risk lives or make the pandem… https://t.co/fORioiyhmQ,Warren
18,The use of paramilitary federal forces against civilians is a historic embarrassment &amp; harms our credibility in the… https://t.co/pBUUeFnf5f,Warren
19,We're less than 100 days out from Election Day &amp; Trump is exploiting the protests to run fear-mongering TV ads. I’m… https://t.co/xUsYas7Zgl,Warren
20,"President Trump’s deployment of federal forces in Portland &amp; potentially more US cities is reprehensible. AG Barr,… https://t.co/rLQm7pQPVO",Warren
21,RT @RepJayapal: Bill Barr is aggressive towards Black Lives Matter protests but not armed right-wing extremists threatening to lynch a Gove…,Warren
22,Non-compete agreements keep workers from finding better jobs &amp; harm them in a zillion other ways. They’re even more… https://t.co/psahCPKaDb,Warren
23,Conservative and liberal economists alike recognize the threat of Judy Shelton being on the Fed. The administration… https://t.co/mgjmjR5aUX,Warren
24,Judy Shelton is trying to back away from these long-held views now. It's just more proof of what I told her six mon… https://t.co/3GYCEiTdQq,Warren
25,"Fed Nominee Judy Shelton’s radical views are well-documented:
✅ Supports returning to a gold standard that would de… https://t.co/MrpvpYnIfj",Warren
26,The collapse of child care would hold back a generation of working parents – especially women – and harm the early… https://t.co/FG7kMiHOJ6,Warren
27,RT @RepDebHaaland: BREAKING: @SenWarren &amp; I are taking a historic step to affirm Native Nations’ ownership of #broadband spectrum on their…,Warren
28,"Zuckerberg vowed to fight COVID-19 misinformation, promising Facebook would take down any piece of harmful content.… https://t.co/rYwYxlUheF",Warren
29,"Mark Zuckerberg once said that ""Facebook is more like a government than a traditional company.” In that case, he's… https://t.co/IBnOPhc9Gd",Warren
30,"The GOP bill cuts unemployment checks &amp; doesn’t extend the eviction moratorium, but it does spend $1.75B to conveni… https://t.co/xzGBXdnQ9f",Warren
31,"10 years after we passed Dodd-Frank, Republicans are now using COVID-19 as cover to help the big banks &amp; their army… https://t.co/B3fBaaNaOZ",Warren
32,"Without high-speed broadband, Native communities are shut out of a 21st-century economy &amp; have limited access to li… https://t.co/3oJip6guvK",Warren
33,Wireless broadband service on tribal lands is worse than just about anywhere in the US. High-speed broadband &amp; wire… https://t.co/4no8a91uYs,Warren
34,"Magic wands &amp; glitter dust won’t solve the economic crisis that's getting worse. Republicans need to wake up, exten… https://t.co/FwF5RsEhWp",Warren
35,This is about economics – but it’s also about our values. We’ll make it through this pandemic &amp; recession stronger… https://t.co/ezQkJEqmMS,Warren
36,"Tax cuts for billionaires won’t solve this crisis. Neither will protecting giant corporations. In fact, nothing in… https://t.co/lTo7ka2HzF",Warren
