,tweet,politican,Party,State
59,Please be smart this Labor Day weekend and continue following all public health guidance. After Memorial Day and th… https://t.co/L99BGgxivj,Dianne Feinstein ,D,CA 
60,"The intelligence community has confirmed that Russia, among other foreign adversaries, is again working to influenc… https://t.co/IJk5aylHYA",Dianne Feinstein ,D,CA 
61,RT @SenFeinstein: Stars and Stripes is an essential part of our nation’s free press that serves the very population charged with defending…,Dianne Feinstein ,D,CA 
62,"As we mark National Prostate Cancer Awareness Month, be sure to familiarize yourself with the symptoms of this comm… https://t.co/d4d8nHZkJ8",Dianne Feinstein ,D,CA 
63,"The November election is just two months away. If you’re not registered to vote, now is the time to do so! Visit… https://t.co/fK7CT8vQbX",Dianne Feinstein ,D,CA 
64,"RT @RepJimmyGomez: ▪️Tight deadlines
▪️#CaliforniaWildfires
▪️#COVID19

These are making it hard to ensure a complete #2020Census count.

T…",Dianne Feinstein ,D,CA 
65,"If you haven’t yet completed the census, go to https://t.co/lg8yUVbxrK to get started. It only takes a few minutes… https://t.co/YuGxCxYj1U",Dianne Feinstein ,D,CA 
66,Nearly 15% of California residents have yet to be counted in the #2020Census. In light of challenges created by COV… https://t.co/f3JiI8ic1x,Dianne Feinstein ,D,CA 
67,"We need to make sure all California residents are counted in the #2020Census, regardless of age, race, ethnicity or… https://t.co/nFLKT0Lt9D",Dianne Feinstein ,D,CA 
68,I encourage everyone to maintain coronavirus health protocols over this Labor Day weekend. Our economy and our live… https://t.co/XW5F2gXzdw,Dianne Feinstein ,D,CA 
69,We can’t backslide on safety precautions. We can’t repeat the spike in cases we saw over Memorial Day and the Fourt… https://t.co/hFMzyYnRVK,Dianne Feinstein ,D,CA 
70,"Since mid-July, when Governor Newsom put in place strict public health guidelines throughout the state, California… https://t.co/4w3FimVwjq",Dianne Feinstein ,D,CA 
71,"RT @CAgovernor: This Labor Day weekend, make sure you are celebrating safely!

😷 Wear a mask in public.
↔️ Stay 6ft apart from those outsid…",Dianne Feinstein ,D,CA 
72,"As we remember the 34 lives lost one year ago today on the Conception dive boat, we must ensure a tragedy like this… https://t.co/Aa0m13EHYS",Dianne Feinstein ,D,CA 
73,Stars and Stripes is an essential part of our nation’s free press that serves the very population charged with defe… https://t.co/xw43qBZ577,Dianne Feinstein ,D,CA 
74,September is #NationalPreparednessMonth. The devastating wildfires burning in California remind us how quickly disa… https://t.co/9tufH0HjEl,Dianne Feinstein ,D,CA 
75,"RT @CAgovernor: 🚨 There are only 30 days left to invest in our future &amp; communities by participating in the #2020Census! 

Fill out your fo…",Dianne Feinstein ,D,CA 
76,I’m proud to cosponsor @SenJeffMerkley's bill to ensure all states have ample poll workers this November. There is… https://t.co/ZBCDnRP9aB,Dianne Feinstein ,D,CA 
77,"RT @Cal_OES: National Preparedness Month is officially here. Visit our one-stop resource of preparedness tips to help families, neighbors,…",Dianne Feinstein ,D,CA 
78,RT @SenFeinstein: Hundreds of wildfires have scorched California and many continue to burn. We must do more to confront climate change and…,Dianne Feinstein ,D,CA 
79,I’m glad to see USDA has reversed course and will allow more flexibility for students who depend on school lunches.… https://t.co/5B7p5bXjvc,Dianne Feinstein ,D,CA 
80,He has confirmed that foreign adversaries are actively working to undermine our democracy and influence the electio… https://t.co/73pD1eqL3D,Dianne Feinstein ,D,CA 
81,It’s unacceptable that DNI Ratcliffe has decided to stop briefing Congress in person on election security. He must… https://t.co/lye9D2uYtC,Dianne Feinstein ,D,CA 
82,Hundreds of wildfires have scorched California and many continue to burn. We must do more to confront climate chang… https://t.co/NVa90HGA4k,Dianne Feinstein ,D,CA 
83,"As evacuation orders from wildfires are lifted across California, it’s important to remain vigilant when returning… https://t.co/Pbp9LEefBG",Dianne Feinstein ,D,CA 
84,"RT @CAgovernor: Be cautious when returning home after a wildfire. ⚠️🏠

Even if evacuation orders have been lifted, dangers can remain.

Be…",Dianne Feinstein ,D,CA 
85,There are only 30 days left to be counted in the #2020Census. EVERYONE living in the United States must be counted.… https://t.co/WnZuNqHOja,Dianne Feinstein ,D,CA 
86,I applaud the California legislature and Governor @GavinNewsom for outlawing flavored tobacco products. Flavored pr… https://t.co/Q9ayexZQoO,Dianne Feinstein ,D,CA 
87,"REMINDER: If you don’t have health insurance, you can still sign up under @CoveredCA’s special enrollment period fo… https://t.co/ps2CfppOsq",Dianne Feinstein ,D,CA 
88,I’m glad to see USAID is bringing back a version of the PREDICT program to track viral diseases like COVID-19. I ca… https://t.co/Cz4Kg3jc5O,Dianne Feinstein ,D,CA 
89,"RT @CAPublicHealth: ⚠️ Be cautious when returning home after a wildfire. Even though the flames are out, dangers can remain. Those returnin…",Dianne Feinstein ,D,CA 
90,Only 63% of San Bernardino residents have responded to the #2020Census so far. In order for California to get the r… https://t.co/e1kP3HvdGu,Dianne Feinstein ,D,CA 
91,"RT @CACensus: Beginning 9/7 - 9/12, California will push a statewide week of action urging everyone to participate in the 2020 Census.

@ca…",Dianne Feinstein ,D,CA 
92,"65 years after the lynching of 14-year old Emmett Till, Black Americans still face racial violence every day. It’s… https://t.co/02XLoX8lE3",Dianne Feinstein ,D,CA 
93,"RT @SenFeinstein: With the November election approaching, it’s important that everyone has a plan to vote, either in person or by mail. If…",Dianne Feinstein ,D,CA 
94,Systemic racism is no more evident than in the American justice system. We should start by passing the… https://t.co/DenKBReQUb,Dianne Feinstein ,D,CA 
95,"57 years after the March on Washington, systemic racism is still a scourge on the United States. It’s long past tim… https://t.co/piMZXu1a2Q",Dianne Feinstein ,D,CA 
96,I’m glad to see that California is again leading the nation in developing strict emissions rules to help protect ou… https://t.co/aybxE0NMzt,Dianne Feinstein ,D,CA 
97,This is further proof that testing wastewater could help respond to and prevent coronavirus outbreaks. I called on… https://t.co/C1oCSZNawN,Dianne Feinstein ,D,CA 
98,Wildfires are still burning across much of California. Please be prepared and follow all instructions from local of… https://t.co/FSXMncPlg3,Dianne Feinstein ,D,CA 
99,I strongly support the actions that @GavinNewsom has taken to increase California’s testing capacity and make clear… https://t.co/R3QWXpnfla,Dianne Feinstein ,D,CA 
100,"Nearly 300,000 people never activated their stimulus payment debit cards they received from the CARES Act. If you t… https://t.co/jJ8D8L5uWS",Dianne Feinstein ,D,CA 
101,Only 60% of Kern County has completed the #2020Census. We have until the end of September to get that number higher… https://t.co/5Ldnqw0jid,Dianne Feinstein ,D,CA 
102,RT @CAL_FIRE: Having a #GoBag is essential to being evacuation ready. Visit https://t.co/8BZHI0OhNq for a printable version of this checkli…,Dianne Feinstein ,D,CA 
103,"With the November election approaching, it’s important that everyone has a plan to vote, either in person or by mai… https://t.co/OEwJEMu8zP",Dianne Feinstein ,D,CA 
104,"I’d like to thank the thousands of firefighters, including those from other states, who have been working around th… https://t.co/pcmmznlJsl",Dianne Feinstein ,D,CA 
105,RT @SenFeinstein: The Postal Service is much more than a business. It’s an essential service for our nation and we must ensure that it’s no…,Dianne Feinstein ,D,CA 
106,"In order for California to receive the proper funding and representation we need, EVERYONE needs to be counted in t… https://t.co/METdzrVRF9",Dianne Feinstein ,D,CA 
107,No city or state should be singled out for EPA enforcement action as a method of political attack. I’m glad @USGAO… https://t.co/FMFDEH5Cck,Dianne Feinstein ,D,CA 
108,I spoke yesterday at the first-ever virtual Lake Tahoe Summit about how far we’ve come in preserving Tahoe over the… https://t.co/f3fnZAFSGP,Dianne Feinstein ,D,CA 
109,The Postal Service is much more than a business. It’s an essential service for our nation and we must ensure that i… https://t.co/N8nyMSkVmo,Dianne Feinstein ,D,CA 
110,It’s clear that Postmaster General DeJoy is only partially rolling back his changes at @USPS and that he intends to… https://t.co/FQpPnyA5lK,Dianne Feinstein ,D,CA 
111,"Over the past several weeks, my office has been contacted by tens of thousands of Californians who are concerned ab… https://t.co/YgZrQDCDHm",Dianne Feinstein ,D,CA 
112,"RT @CAgovernor: Keep up with wildfire evacuation notices, safety tips and more!

@CALFIRELNU▶️#LNULightningComplex
@CALFIRECZU▶️#CZUAugustC…",Dianne Feinstein ,D,CA 
113,It’s great to see groups like @SELACollab finding creative ways to spread awareness about the #2020Census. It’s imp… https://t.co/wllNJ3byG9,Dianne Feinstein ,D,CA 
114,"RT @Cal_OES: You may be eligible for @fema disaster assistance if you were impacted by wildfires in Lake, Monterey, Napa, San Mateo, Santa…",Dianne Feinstein ,D,CA 
115,"As we celebrate #WomensEqualityDay, I encourage you to read these essays by women senators reflecting on what the… https://t.co/dfRqI0ad7F",Dianne Feinstein ,D,CA 
116,"RT @SenFeinstein: Confronting climate change is a chance to build a cleaner, stronger economy, so I encourage everyone to read this report…",Dianne Feinstein ,D,CA 
117,RT @SmithsonianMag: @amhistorymuseum partnered with @SenFeinstein and @MarshaBlackburn to present a collection of women senators’ reflectio…,Dianne Feinstein ,D,CA 
118,I’m glad to see the Energy Department has awarded @BerkeleyLab’s Quantum Systems Accelerator program a grant for $1… https://t.co/LMDgdrc1dg,Dianne Feinstein ,D,CA 
119,"Yesterday was the 24th annual Lake Tahoe Summit, hosted online by @SenCortezMasto. We heard from local stakeholders… https://t.co/5KBlMvgFgE",Dianne Feinstein ,D,CA 
120,"Wildfires across the state have created the need for volunteers to work at shelters. You must be in good health, wi… https://t.co/o9yGEMos3i",Dianne Feinstein ,D,CA 
121,"RT @smithsonian: One hundred years ago today, the 19th Amendment became law. Putting a sign like this in your window showed anyone who walk…",Dianne Feinstein ,D,CA 
122,Alameda County has done great so far with 73% of residents having completed the #2020Census. But that number needs… https://t.co/LuAT6xd2D0,Dianne Feinstein ,D,CA 
123,Happy 104th birthday to the @NatlParkService. Our national parks feature some of the most beautiful vistas in the w… https://t.co/5DB1cWxpX2,Dianne Feinstein ,D,CA 
124,"Confronting climate change is a chance to build a cleaner, stronger economy, so I encourage everyone to read this r… https://t.co/3zDbBwF9WI",Dianne Feinstein ,D,CA 
125,"RT @CAPublicHealth: ⚠️ Smoke alerts have been issued to several California counties!
🏕 Limit outdoor activity
🔄 Run A/C (re-circulate to pr…",Dianne Feinstein ,D,CA 
126,We’re asking state election officials around the country how changes to the Postal Service will affect their abilit… https://t.co/6l0iZA5Gf3,Dianne Feinstein ,D,CA 
127,The Trump administration’s erosion of immigration courts' independence raises serious questions about the safety of… https://t.co/4w9AcJJqUN,Dianne Feinstein ,D,CA 
128,"After four years without a single case of wild polio in Africa, the continent has been certified as free of the dis… https://t.co/Fq8DtTaERm",Dianne Feinstein ,D,CA 
129,RT @USNatArchives: Number two in our countdown is the double burden of Black women suffragists: sexism and racism. Francis Ellen Watkins Ha…,Dianne Feinstein ,D,CA 
130,"Too many innocent men and women have been injured or killed by police, and it’s past time to act. Let’s vote.… https://t.co/sDXCyeR7BJ",Dianne Feinstein ,D,CA 
131,It’s been two months since the House passed the #JusticeInPolicing Act. But Senate Republicans still refuse to give… https://t.co/ACkk1XM10K,Dianne Feinstein ,D,CA 
132,"The 24th annual Lake Tahoe Summit is about to start! Join me, @SenCortezMasto and many others as we talk about how… https://t.co/jFjPKsksNo",Dianne Feinstein ,D,CA 
133,"RT @Cal_OES: Today, @Cal_OES in partnership with the @FEMARegion9 @FEMA announced  wildfire survivors are  able to register for federal fin…",Dianne Feinstein ,D,CA 
134,RT @SenCortezMasto: The #TahoeSummit is here! There’s still time to register for the summit if you haven’t already—click here ➡ https://t.c…,Dianne Feinstein ,D,CA 
135,RT @SenFeinstein: The first-ever virtual Lake Tahoe Summit starts at 10 a.m. PDT! @SenCortezMasto is hosting and we’ll be discussing the su…,Dianne Feinstein ,D,CA 
136,Wildfire victims are now eligible to sign up for health coverage under @CoveredCA’s special enrollment period. If y… https://t.co/5uav2ueFmc,Dianne Feinstein ,D,CA 
137,"RT @CARBespanol: Cuando huele humo de #incendiosforestales, la major manera de evitar respirar las partículas nocivas es permanecer dentro…",Dianne Feinstein ,D,CA 
138,"RT @AirResources: When you smell #wildfire smoke, the best way to prevent breathing harmful particles is to stay indoors with windows &amp; doo…",Dianne Feinstein ,D,CA 
139,The first-ever virtual Lake Tahoe Summit starts at 10 a.m. PDT! @SenCortezMasto is hosting and we’ll be discussing… https://t.co/UkxGAmfL3t,Dianne Feinstein ,D,CA 
140,The Rural Health Care program has been instrumental in expanding access to telehealth services for those who live i… https://t.co/yAC9le5SFG,Dianne Feinstein ,D,CA 
141,William Perry Pendley isn’t qualified to lead the Bureau of Land Management. I’m glad his nomination to lead the ag… https://t.co/oaFVPiZWoI,Dianne Feinstein ,D,CA 
142,Please continue to follow all instructions from local officials and adhere to all evacuation orders. Find the lates… https://t.co/y2hMoJAFHC,Dianne Feinstein ,D,CA 
143,"It’s impossible to overstate the danger, particular since firefighting resources are stretched so thin fires across… https://t.co/S292udFprD",Dianne Feinstein ,D,CA 
144,"In the last nine days, seven Californians have been killed, 1,200 structures destroyed, 1.2 million acres burned an… https://t.co/LPYMbfw4OC",Dianne Feinstein ,D,CA 
