,tweet,politican
196,"Trump rejects science. We must not. We can save many lives by doing what South Korea, France, Turkey and Austria al… https://t.co/lZLaEBugw8",Sanders
197,"It is outrageous that Trump, in the middle of a pandemic, is working to prevent LGBTQ+ Americans from getting healt… https://t.co/aFtPEhNNYO",Sanders
198,State and district attorneys and prosecutors are on the front lines of the struggle against a racist criminal justi… https://t.co/hKWlwX67nr,Sanders
199,"Instead of spending $740 billion on the Dept. of Defense, let's rebuild communities at home devastated by poverty a… https://t.co/IUQXBmFz8M",Sanders
0,I asked @JusticeOIG to investigate the role of Attorney General Barr &amp; @TheJusticeDept in the sickening Lafayette S… https://t.co/Gq6l6NWlKy,Warren
1,"Trump &amp; his team have repeatedly belittled COVID-19 risks, but more than 140,000 are dead &amp; we can't pretend long-t… https://t.co/ZIU7dNGLh1",Warren
2,"About 628,000 tribal households don't have access to reliable internet, and COVID-19 has made it difficult for trib… https://t.co/QxdAr1TZhT",Warren
3,Americans can’t wait any longer for the GOP to get their act together on another relief bill. The federal eviction… https://t.co/gh7x4FEk4N,Warren
4,"I agree with @WhipClyburn: now more than ever, Congress should pass our bill to help millions of Americans getting… https://t.co/qujirZYaHr",Warren
5,"In 2017, I joined protesters at Logan Airport &amp; Copley Square to fight Trump's #MuslimBan. Today, I’m very glad to… https://t.co/CbbNRAt8Fh",Warren
6,Donald Trump and Betsy DeVos have failed our students and failed our schools. Yesterday I told our Massachusetts te… https://t.co/ixYznjNVN4,Warren
7,This important new climate study shows: we can’t let Trump roll back rules for giant corporate polluters &amp; hope eve… https://t.co/aCbdiXoKJn,Warren
8,The federal eviction moratorium is set to expire on Friday. It is critical that we pass my bill with @RepChuyGarcia… https://t.co/R47RRFXiSJ,Warren
9,"Our child care system is on the brink of collapse, and it’s hitting women of color the hardest. I've been fighting… https://t.co/59bYXlEjPY",Warren
10,I told @VP Pence in May that the federal government needed to prepare for a double punch of coronavirus on top of a… https://t.co/o2OHFAwArW,Warren
11,"Tune in on Facebook now for my live conversation with @massteacher, @AFTMass, and @BTU66 on the principles that Mas… https://t.co/LjPN8HJgvH",Warren
12,I’m still fighting for comprehensive COVID-19 demographic data so communities of color get the resources they need.… https://t.co/cfwVMwkS0e,Warren
13,"As COVID-19 cases keep rising, I want to know if @CDCgov will use its authority to implement public health measures… https://t.co/r9s6tcLEcQ",Warren
14,"RT @RepChuyGarcia: Last month, I introduced the Protecting Renters from Evictions and Fees Act with @SenWarren &amp; @RepBarbaraLee, a bill tha…",Warren
15,I introduced legislation before Trump was sworn in to require that Presidents divest from their businesses – includ… https://t.co/aybiaLxKNq,Warren
16,"Tell us, Mr. President: are you working for the American people, or are you lining your pockets running a golf cour… https://t.co/rdDJVRoGu1",Warren
17,"RT @Reuters: Senators Schumer, Warren, Van Hollen call for eviction protections extension in next COVID-19 bill https://t.co/Vs9X3WFgj5",Warren
18,RT @RepPressley: Racism is a public health crisis.,Warren
19,"RT @nytopinion: “This is about saving lives and livelihoods — and we don’t have time to waste,” writes @SenWarren. Read on for further reco…",Warren
20,"Back in March 2017, @SenatorCarper &amp; I asked the @OfficeGovEthics to clarify whether Ivanka Trump is subject to fed… https://t.co/mbLuFYZX06",Warren
21,This is good news for Massachusetts residents. Now Congress needs to extend and expand the federal eviction morator… https://t.co/owDjGEP2CR,Warren
22,It is flagrantly unconstitutional to exclude people from the Census count based on their immigration status. The Co… https://t.co/3ZFwEpWqec,Warren
23,"Our democracy has been beaten up badly. But when people ask me why I’m still hopeful that we can make real change,… https://t.co/sXoqrG2cIe",Warren
24,We also wouldn’t have a strong @CFPB without people like you. The financial industry spent $1 million a day fightin… https://t.co/rWB8UrfIXX,Warren
25,We wouldn’t have a strong @CFPB today without President @BarackObama &amp; Vice President @JoeBiden. They believed in m… https://t.co/yF54z996NG,Warren
26,"Here’s the way I see it: before the ink from President @BarackObama's pens were dry, Wall Street’s army of lawyers… https://t.co/9MlamcDl6W",Warren
27,Things aren't easy at the @CFPB right now. @MickMulvaneyOMB &amp; @CFPBDirector Kraninger gutted the office that fights… https://t.co/TCVg3KhamN,Warren
28,I talk &amp; tweet about the @CFPB every chance I get because I'm proud of that new agency. It has handled more than 2… https://t.co/LLCS2ud2IG,Warren
29,"Ten years ago today, I ran out of a hearing, jumped into @SenatorDurbin’s car, &amp; we raced as fast as we could acros… https://t.co/YlzYCI8Es4",Warren
30,"The Senate needs to act now to contain this virus and provide the funding so our economy, schools, and families can… https://t.co/njrRrEL3Ya",Warren
31,We will not contain this deadly virus if Congress allows our most vulnerable Americans to be thrown out of their ho… https://t.co/b2FCS9VbLk,Warren
32,Millions of families are going to fall off the economic cliff if the @SenateGOP doesn’t wake up and extend unemploy… https://t.co/Jx3ToYtNKE,Warren
33,"RT @SenateBanking: In an alternate universe, Republicans on the Senate Baking Committee are spending tomorrow making delicious baked goods,…",Warren
34,I'm all in. https://t.co/372zv4m7L4,Warren
35,"Canceling student debt will provide real relief to millions of families during this crisis, help lift a financial b… https://t.co/ttjBtXJHLg",Warren
36,"I introduced a bill in June with @SenBlumenthal, @ChrisCoons, @RepJayapal &amp; @RepSarbanes to restrict &amp; disclose lob… https://t.co/DMWoJcy4dx",Warren
37,"RT @RonWyden: Because liberal Portland isn’t the violent wasteland that the far-right echo chamber imagines, Donald Trump and his flunkies…",Warren
38,"I stand in solidarity with workers who are participating in the #StrikeForBlackLives for higher wages, health care,… https://t.co/1CJaw3L5Pj",Warren
39,Too many Americans have died because Donald Trump and his team were too arrogant to listen to the public health exp… https://t.co/TUI5ZI5ijJ,Warren
40,Trump’s multitude of failures have resulted in a public health catastrophe. If he sabotages our federal efforts to… https://t.co/A4J2kEI2zC,Warren
41,"Senator McConnell should honor @RepJohnLewis with more than words, and finally hold a vote this week on the Voting… https://t.co/3zn3KSEANc",Warren
42,John Lewis was a true American hero and the moral compass of our nation. May his courage and conviction live on in… https://t.co/EigllphSTV,Warren
43,"Great. Now it’s time for Congress to pass my proposal in the defense bill to remove all names, symbols, and monumen… https://t.co/pyyEzkvrOe",Warren
44,Dozens of lobbyists who worked for Trump’s campaign and administration have helped clients secure billions in COVID… https://t.co/zVkrsDhbBm,Warren
45,Coronavirus doesn’t care about state borders. @GovKemp is putting the lives of Georgians and all Americans at risk… https://t.co/mz3OHJ7u5y,Warren
46,I thought we’d already covered this after the attacks in Lafayette Square: the US government should not be using un… https://t.co/p9Ph1TAEJO,Warren
47,"RT @SenatorCarper: The climate crisis is not a matter of opinion.

@SenWarren @SenWhitehouse @brianschatz and I are calling on Facebook to…",Warren
48,"RT @SenJeffMerkley: Authoritarian governments, not democratic republics, send unmarked authorities after protesters. These Trump/Barr tacti…",Warren
49,"Canceling student loan debt would stimulate our economy through this pandemic, give relief to millions of Americans… https://t.co/nnAw4Vs2Pv",Warren
50,People outside of Washington get it: one way to address the economic crisis facing working families is to broadly c… https://t.co/lSKNgobkDX,Warren
51,"If Facebook is committed to fighting disinformation on Facebook &amp; Instagram like they claim they are, they must imm… https://t.co/HMz2MDjSkB",Warren
52,"The #ClimateCrisis is too important to let conspiracy theorists, corporate polluters, &amp; armies of lobbyists, bought… https://t.co/WHbrX2vs3V",Warren
53,Trump isn’t the only one who gets a pass to spread disinformation on Facebook. Facebook has a new fact-checking loo… https://t.co/fsYaLefdMV,Warren
54,"Our country is about to face an avalanche of evictions during the pandemic that will hit Black, Brown, &amp; low-income… https://t.co/7AaFZHNYZA",Warren
55,"RT @SenatorBaldwin: This so-called “amazing deal” is good for the big drug companies… but it’s bad for U.S. taxpayers.

I joined @SenWarren…",Warren
56,Next week marks the 10th anniversary of President Obama signing Dodd-Frank – the Wall Street reform bill that creat… https://t.co/z2I8DDbfg7,Warren
57,HHS @SecAzar claimed Trump got an “amazing deal” on the COVID-19 drug remdesivir – but the US is paying the highest… https://t.co/EqXtinyMWy,Warren
58,"RT @SenWhitehouse: Score another win for polluters at the hands of its lackey, President Trump. Kneecapping the environmental review proces…",Warren
59,The COVID-19 public health emergency declaration has helped states like Massachusetts expand life-saving services d… https://t.co/TgghxFKmzR,Warren
60,I’ve got a bill that would make #TaxDay easier by allowing millions of Americans to simply sign &amp; return a pre-fill… https://t.co/gdOCKSjLsy,Warren
61,"For 5+ years, I've pushed to replace the IRS Free File program that let tax prep companies trick people into paying… https://t.co/Xl4d6Sk6ik",Warren
62,"RT @theappeal: On #TheBriefing, @SenWarren on the need to strengthen renter protections: “We've seen reports that even renters who should h…",Warren
63,"Domestic workers like Lydia are on the frontlines of this pandemic, &amp; I’m fighting for an Essential Workers Bill of… https://t.co/RMDU8J61Gu",Warren
64,"RT @nytopinion: ""Our competitors openly envy our capacity to welcome and adopt talent from everywhere. I fear lately that we will recognize…",Warren
65,Trump's actions make it harder to consider project impacts &amp; resilience to the #ClimateCrisis &amp; make it harder for… https://t.co/4YnBzbtyhG,Warren
